ID;NACHNAME;VORNAME;ORTSZUSATZ;ADEL;PRAEFIX;ANREDE_TITEL;GESCHLECHT;BERUF;PARTEI_KURZ;WP
11001608;Niegel;Lorenz;;;;;männlich;Dipl.-Ingenieur (FH);CSU;8
11001608;Niegel;Lorenz;;;;;männlich;Dipl.-Ingenieur (FH);CSU;9
11001608;Niegel;Lorenz;;;;;männlich;Dipl.-Ingenieur (FH);CSU;10
11001608;Niegel;Lorenz;;;;;männlich;Dipl.-Ingenieur (FH);CSU;11
11001609;Niehuis;Edith;;;;Dr.;weiblich;Dipl.-Pädagogin;SPD;11
11001609;Niehuis;Edith;;;;Dr.;weiblich;Dipl.-Pädagogin;SPD;12
11001609;Niehuis;Edith;;;;Dr.;weiblich;Dipl.-Pädagogin;SPD;13
11001609;Niehuis;Edith;;;;Dr.;weiblich;Dipl.-Pädagogin;SPD;14
11001610;Niese;Rolf;;;;Dr.;männlich;Wissenschaftlicher Angestellter;SPD;11
11001610;Niese;Rolf;;;;Dr.;männlich;Wissenschaftlicher Angestellter;SPD;12
11001610;Niese;Rolf;;;;Dr.;männlich;Wissenschaftlicher Angestellter;SPD;13
11001610;Niese;Rolf;;;;Dr.;männlich;Wissenschaftlicher Angestellter;SPD;14
11001611;Niggemeier;Horst;;;;;männlich;Journalist;SPD;11
11001611;Niggemeier;Horst;;;;;männlich;Journalist;SPD;12
11001612;Niggemeyer;Heike;;;;Dr.;weiblich;Ärztin;SPD;12
11001613;Niggemeyer;Maria;;;;;weiblich;Hausfrau;CDU;1
11001613;Niggemeyer;Maria;;;;;weiblich;Hausfrau;CDU;2
11001613;Niggemeyer;Maria;;;;;weiblich;Hausfrau;CDU;3
11001614;Niklas;Wilhelm;;;;Dr.;männlich;Landwirt, Bundesminister;CSU;1
11001615;Nissen;Uwe-Jens;;;;Dr.;männlich;Werksarzt;SPD;4
11001616;Nitsch;Johannes;;;;;männlich;Dipl.-Ingenieur;CDU;11
11001616;Nitsch;Johannes;;;;;männlich;Dipl.-Ingenieur;CDU;12
11001616;Nitsch;Johannes;;;;;männlich;Dipl.-Ingenieur;CDU;13
11001617;Nöbel;Wilhelm;;;;Dr.;männlich;Ministerialrat;SPD;8
11001617;Nöbel;Wilhelm;;;;Dr.;männlich;Ministerialrat;SPD;9
11001617;Nöbel;Wilhelm;;;;Dr.;männlich;Ministerialrat;SPD;10
11001617;Nöbel;Wilhelm;;;;Dr.;männlich;Ministerialrat;SPD;11
11001618;Nöll von der Nahmer;Robert Philipp;;;;Dr.;männlich;Staats- und Finanzwissenschaftler, Lehrer;FDP;1
11001619;Nölling;Wilhelm;;;;Dr.;männlich;Dozent für Volkswirtschaftslehre;SPD;6
11001619;Nölling;Wilhelm;;;;Dr.;männlich;Dozent für Volkswirtschaftslehre;SPD;7
11001620;Nölting;Erik;;;;Dr.;männlich;Hochschulprofessor;SPD;1
11001621;Nolte;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;11
11001621;Nolte;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;12
11001621;Nolte;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;13
11001621;Nolte;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;14
11001621;Nolte;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;15
11001621;Crawford;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;11
11001621;Crawford;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;12
11001621;Crawford;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;13
11001621;Crawford;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;14
11001621;Crawford;Claudia;;;;;weiblich;Dipl.-Ingenieurin, Bundesministerin;CDU;15
11001622;Nolting;Günther Friedrich;;;;;männlich;Lehrer;FDP;11
11001622;Nolting;Günther Friedrich;;;;;männlich;Lehrer;FDP;12
11001622;Nolting;Günther Friedrich;;;;;männlich;Lehrer;FDP;13
11001622;Nolting;Günther Friedrich;;;;;männlich;Lehrer;FDP;14
11001622;Nolting;Günther Friedrich;;;;;männlich;Lehrer;FDP;15
11001623;Nordenskjöld;Günter;;;von;Dr.;männlich;Oberlandwirtschaftsrat;CDU;5
11001623;Nordenskjöld;Günter;;;von;Dr.;männlich;Oberlandwirtschaftsrat;CDU;6
11001624;Nordlohne;Franz-Josef;;;;;männlich;Stadtoberinspektor;CDU;7
11001624;Nordlohne;Franz-Josef;;;;;männlich;Stadtoberinspektor;CDU;8
11001625;Noth;Erke;;;;;weiblich;Dipl.-Volkswirtin;FDP;9
11001626;Nothhelfer;Norbert;;;;Dr.;männlich;Landrat;CDU;8
11001627;Nowack;Friedrich;Harburg;;;;männlich;Arbeiter, Gewerkschaftssekretär;SPD;1
11001628;Nowack;Joachim Hubertus;;;;;männlich;Diplom-Physiker, Systemanalytiker;CDU;11
11001629;Nowack;Wilhelm;Rheinland-Pfalz;;;Dr.;männlich;Journalist, Landesminister;FDP;1
11001630;Nuding;Hermann;;;;;männlich;Weißgerber, Parteisekretär;KPD;1
11001631;Oberländer;Theodor;;;;Dr.;männlich;Professor, Bundesminister;CDU;2
11001631;Oberländer;Theodor;;;;Dr.;männlich;Professor, Bundesminister;CDU;2
11001631;Oberländer;Theodor;;;;Dr.;männlich;Professor, Bundesminister;CDU;2
11001631;Oberländer;Theodor;;;;Dr.;männlich;Professor, Bundesminister;CDU;2
11001631;Oberländer;Theodor;;;;Dr.;männlich;Professor, Bundesminister;CDU;2
11001631;Oberländer;Theodor;;;;Dr.;männlich;Professor, Bundesminister;CDU;3
11001631;Oberländer;Theodor;;;;Dr.;männlich;Professor, Bundesminister;CDU;4
11001632;Odendahl;Doris;;;;;weiblich;Kaufmännische Angestellte;SPD;10
11001632;Odendahl;Doris;;;;;weiblich;Kaufmännische Angestellte;SPD;11
11001632;Odendahl;Doris;;;;;weiblich;Kaufmännische Angestellte;SPD;12
11001632;Odendahl;Doris;;;;;weiblich;Kaufmännische Angestellte;SPD;13
11001633;Odenthal;Willy;;;;;männlich;Staatsminister;SPD;1
11001633;Odenthal;Willy;;;;;männlich;Staatsminister;SPD;2
11001633;Odenthal;Willy;;;;;männlich;Staatsminister;SPD;3
11001634;Oellers;Fritz;;;;Dr.;männlich;Rechtsanwalt;FDP;1
11001635;Oesinghaus;Günter;;;;;männlich;Hauptschullehrer , Versicherungskaufmann;SPD;11
11001635;Oesinghaus;Günter;;;;;männlich;Hauptschullehrer , Versicherungskaufmann;SPD;12
11001635;Oesinghaus;Günter;;;;;männlich;Hauptschullehrer , Versicherungskaufmann;SPD;13
11001635;Oesinghaus;Günter;;;;;männlich;Hauptschullehrer , Versicherungskaufmann;SPD;14
11001636;Oesterle;Josef;;;;Dr.;männlich;Verleger;CSU;1
11001636;Oesterle;Josef;;;;Dr.;männlich;Verleger;CSU;2
11001636;Oesterle;Josef;;;;Dr.;männlich;Verleger;CSU;3
11001637;Oesterle-Schwerin;Jutta;;;;;weiblich;Freie Innenarchitektin;DIE GRÜNEN/BÜNDNIS 90;11
11001637;Oesterle-Schwerin;Jutta;;;;;weiblich;Freie Innenarchitektin;DIE GRÜNEN/BÜNDNIS 90;11
11001638;Oetting;Hermann;;;;Dr.;männlich;Dipl.-Ingenieur;SPD;6
11001638;Oetting;Hermann;;;;Dr.;männlich;Dipl.-Ingenieur;SPD;7
11001639;Oettingen-Wallerstein;Eugen;;Fürst zu;;;männlich;Jurist, Land- und Forstwirt;FU;1
11001639;Oettingen-Wallerstein;Eugen;;Fürst zu;;;männlich;Jurist, Land- und Forstwirt;FU;1
11001640;Oetzel;Richard;;;;;männlich;Bauingenieur, Zimmermeister;CDU;1
11001640;Oetzel;Richard;;;;;männlich;Bauingenieur, Zimmermeister;CDU;2
11001640;Oetzel;Richard;;;;;männlich;Bauingenieur, Zimmermeister;CDU;3
11001640;Oetzel;Richard;;;;;männlich;Bauingenieur, Zimmermeister;CDU;4
11001641;Offergeld;Rainer;;;;;männlich;Rechtsanwalt und Fachanwalt für Steuerrecht;SPD;6
11001641;Offergeld;Rainer;;;;;männlich;Rechtsanwalt und Fachanwalt für Steuerrecht;SPD;7
11001641;Offergeld;Rainer;;;;;männlich;Rechtsanwalt und Fachanwalt für Steuerrecht;SPD;8
11001641;Offergeld;Rainer;;;;;männlich;Rechtsanwalt und Fachanwalt für Steuerrecht;SPD;9
11001641;Offergeld;Rainer;;;;;männlich;Rechtsanwalt und Fachanwalt für Steuerrecht;SPD;10
11001642;Ohlemeyer;Wilhelm;;;;;männlich;Betriebsmeister;SPD;4
11001643;Ohlig;Fritz;;;;;männlich;Bezirkssekretär;SPD;1
11001643;Ohlig;Fritz;;;;;männlich;Bezirkssekretär;SPD;2
11001644;Oldenstädt;Martin;;;;Dr.;männlich;Öffentlich bestellter Vermessungsingenieur;CDU;7
11001644;Oldenstädt;Martin;;;;Dr.;männlich;Öffentlich bestellter Vermessungsingenieur;CDU;8
11001644;Oldenstädt;Martin;;;;Dr.;männlich;Öffentlich bestellter Vermessungsingenieur;CDU;9
11001644;Oldenstädt;Martin;;;;Dr.;männlich;Öffentlich bestellter Vermessungsingenieur;CDU;10
11001645;Olderog;Rolf;;;;Dr.;männlich;Jurist;CDU;9
11001645;Olderog;Rolf;;;;Dr.;männlich;Jurist;CDU;10
11001645;Olderog;Rolf;;;;Dr.;männlich;Jurist;CDU;11
11001645;Olderog;Rolf;;;;Dr.;männlich;Jurist;CDU;12
11001645;Olderog;Rolf;;;;Dr.;männlich;Jurist;CDU;13
11001646;Ollenhauer;Erich;;;;;männlich;Vorsitzender der SPD;SPD;1
11001646;Ollenhauer;Erich;;;;;männlich;Vorsitzender der SPD;SPD;2
11001646;Ollenhauer;Erich;;;;;männlich;Vorsitzender der SPD;SPD;3
11001646;Ollenhauer;Erich;;;;;männlich;Vorsitzender der SPD;SPD;4
11001647;Ollesch;Alfred;;;;;männlich;Maschinenbauingenieur;FDP;4
11001647;Ollesch;Alfred;;;;;männlich;Maschinenbauingenieur;FDP;5
11001647;Ollesch;Alfred;;;;;männlich;Maschinenbauingenieur;FDP;6
11001647;Ollesch;Alfred;;;;;männlich;Maschinenbauingenieur;FDP;7
11001647;Ollesch;Alfred;;;;;männlich;Maschinenbauingenieur;FDP;8
11001648;Olms;Ellen;;;;;weiblich;Industriekauffrau;GRÜNE;11
11001649;Onnen;Alfred;;;;;männlich;Rechtsanwalt und Notar;FDP;1
11001649;Onnen;Alfred;;;;;männlich;Rechtsanwalt und Notar;FDP;2
11001650;Oostergetelo;Jan;;;;;männlich;Landwirt;SPD;8
11001650;Oostergetelo;Jan;;;;;männlich;Landwirt;SPD;9
11001650;Oostergetelo;Jan;;;;;männlich;Landwirt;SPD;10
11001650;Oostergetelo;Jan;;;;;männlich;Landwirt;SPD;11
11001650;Oostergetelo;Jan;;;;;männlich;Landwirt;SPD;12
11001651;Op den Orth;Franz;;;;;männlich;Redakteur;SPD;2
11001652;Opel;Manfred;;;;;männlich;Dipl.-Ingenieur, M.A., Soldat;SPD;11
11001652;Opel;Manfred;;;;;männlich;Dipl.-Ingenieur, M.A., Soldat;SPD;12
11001652;Opel;Manfred;;;;;männlich;Dipl.-Ingenieur, M.A., Soldat;SPD;13
11001652;Opel;Manfred;;;;;männlich;Dipl.-Ingenieur, M.A., Soldat;SPD;14
11001653;Opitz;Rudolf;;;;;männlich;Fotografenmeister;FDP;4
11001653;Opitz;Rudolf;;;;;männlich;Fotografenmeister;FDP;5
11001653;Opitz;Rudolf;;;;;männlich;Fotografenmeister;FDP;6
11001653;Opitz;Rudolf;;;;;männlich;Fotografenmeister;FDP;7
11001654;Orgaß;Gerhard;;;;;männlich;Angestellter;CDU;5
11001654;Orgaß;Gerhard;;;;;männlich;Angestellter;CDU;6
11001654;Orgaß;Gerhard;;;;;männlich;Angestellter;CDU;7
11001655;Orth;Eduard;;;;Dr.;männlich;Fabrikant;CDU;1
11001655;Orth;Eduard;;;;Dr.;männlich;Fabrikant;CDU;2
11001656;Orth;Elisabeth;;;;Dr.;weiblich;Dipl.-Landwirtin, Hausfrau;SPD;6
11001656;Orth;Elisabeth;;;;Dr.;weiblich;Dipl.-Landwirtin, Hausfrau;SPD;7
11001657;Ortleb;Rainer;;;;Prof. Dr.;männlich;Universitätsprofessor , Bundesminister;FDP;11
11001657;Ortleb;Rainer;;;;Prof. Dr.;männlich;Universitätsprofessor , Bundesminister;FDP;12
11001657;Ortleb;Rainer;;;;Prof. Dr.;männlich;Universitätsprofessor , Bundesminister;FDP;13
11001657;Solka;Rainer;;;;Prof. Dr.;männlich;Universitätsprofessor , Bundesminister;FDP;11
11001657;Solka;Rainer;;;;Prof. Dr.;männlich;Universitätsprofessor , Bundesminister;FDP;12
11001657;Solka;Rainer;;;;Prof. Dr.;männlich;Universitätsprofessor , Bundesminister;FDP;13
11001658;Osswald;Klaus-Dieter;;;;Dr.;männlich;Professor an einer wissenschaftlichen Hochschule;SPD;9
11001658;Osswald;Klaus-Dieter;;;;Dr.;männlich;Professor an einer wissenschaftlichen Hochschule;SPD;11
11001659;Ost;Friedhelm;;;;;männlich;Journalist und Publizist;CDU;13
11001659;Ost;Friedhelm;;;;;männlich;Journalist und Publizist;CDU;14
11001659;Ost;Friedhelm;;;;;männlich;Journalist und Publizist;CDU;12
11001660;Ostertag;Adolf;;;;;männlich;Werkzeugmacher, Dipl.-Sozialwirt, Gewerkschaftssekretär;SPD;12
11001660;Ostertag;Adolf;;;;;männlich;Werkzeugmacher, Dipl.-Sozialwirt, Gewerkschaftssekretär;SPD;13
11001660;Ostertag;Adolf;;;;;männlich;Werkzeugmacher, Dipl.-Sozialwirt, Gewerkschaftssekretär;SPD;14
11001661;Ostman von der Leye;Wilderich;;Freiherr;;;männlich;Verleger;SPD;6
11001661;Ostman von der Leye;Wilderich;;Freiherr;;;männlich;Verleger;SPD;7
11001662;Ostrowski;Christine;;;;;weiblich;Lehrerin, Dipl.-Gesellschaftswissenschaftlerin;PDS;11
11001662;Ostrowski;Christine;;;;;weiblich;Lehrerin, Dipl.-Gesellschaftswissenschaftlerin;PDS;14
11001663;Oswald;Eduard;;;;;männlich;Dipl.-Betriebswirt (FH), Bundesminister;CSU;11
11001663;Oswald;Eduard;;;;;männlich;Dipl.-Betriebswirt (FH), Bundesminister;CSU;12
11001663;Oswald;Eduard;;;;;männlich;Dipl.-Betriebswirt (FH), Bundesminister;CSU;13
11001663;Oswald;Eduard;;;;;männlich;Dipl.-Betriebswirt (FH), Bundesminister;CSU;14
11001663;Oswald;Eduard;;;;;männlich;Dipl.-Betriebswirt (FH), Bundesminister;CSU;15
11001663;Oswald;Eduard;;;;;männlich;Dipl.-Betriebswirt (FH), Bundesminister;CSU;16
11001663;Oswald;Eduard;;;;;männlich;Dipl.-Betriebswirt (FH), Bundesminister;CSU;17
11001664;Ott;Anton;;;;;männlich;Wirtschaftsprüfer;CSU;5
11001664;Ott;Anton;;;;;männlich;Wirtschaftsprüfer;CSU;6
11001665;Ott;Franz;;;;Dr.;männlich;Priester;Plos;1
11001665;Ott;Franz;;;;Dr.;männlich;Priester;Plos;1
11001665;Ott;Franz;;;;Dr.;männlich;Priester;Plos;1
11001665;Ott;Franz;;;;Dr.;männlich;Priester;Plos;1
11001665;Ott;Franz;;;;Dr.;männlich;Priester;Plos;1
11001665;Ott;Franz;;;;Dr.;männlich;Priester;Plos;1
11001666;Otto;Hans-Joachim;Frankfurt;;;;männlich;Rechtsanwalt und Notar;FDP;12
11001666;Otto;Hans-Joachim;Frankfurt;;;;männlich;Rechtsanwalt und Notar;FDP;14
11001666;Otto;Hans-Joachim;Frankfurt;;;;männlich;Rechtsanwalt und Notar;FDP;15
11001666;Otto;Hans-Joachim;Frankfurt;;;;männlich;Rechtsanwalt und Notar;FDP;16
11001666;Otto;Hans-Joachim;Frankfurt;;;;männlich;Rechtsanwalt und Notar;FDP;17
11001667;Otto;Helga;;;;Dr.;weiblich;Fachärztin für Allgemeinmedizin;SPD;12
11001668;Otto;Norbert;Erfurt;;;;männlich;Straßenbauer, Bauingenieur;CDU;12
11001668;Otto;Norbert;Erfurt;;;;männlich;Straßenbauer, Bauingenieur;CDU;13
11001668;Otto;Norbert;Erfurt;;;;männlich;Straßenbauer, Bauingenieur;CDU;14
11001669;Paar;Gisbert;;;;Dr.;männlich;Tierarzt;CDU;11
11001670;Pack;Doris;;;;;weiblich;Rektorin;CDU;7
11001670;Pack;Doris;;;;;weiblich;Rektorin;CDU;8
11001670;Pack;Doris;;;;;weiblich;Rektorin;CDU;9
11001670;Pack;Doris;;;;;weiblich;Rektorin;CDU;10
11001670;Pack;Doris;;;;;weiblich;Rektorin;CDU;11
11001671;Päselt;Gerhard;;;;Dr.;männlich;Dipl.-Physiker;CDU;12
11001671;Päselt;Gerhard;;;;Dr.;männlich;Dipl.-Physiker;CDU;13
11001672;Paintner;Johann;;;;;männlich;Landwirt;FDP;8
11001672;Paintner;Johann;;;;;männlich;Landwirt;FDP;9
11001672;Paintner;Johann;;;;;männlich;Landwirt;FDP;10
11001672;Paintner;Johann;;;;;männlich;Landwirt;FDP;11
11001672;Paintner;Johann;;;;;männlich;Landwirt;FDP;12
11001673;Palis;Kurt;;;;;männlich;Versicherungsangestellter;SPD;12
11001673;Palis;Kurt;;;;;männlich;Versicherungsangestellter;SPD;13
11001673;Palis;Kurt;;;;;männlich;Versicherungsangestellter;SPD;14
11001674;Pannenbecker;Otto;;;;;männlich;Postrat i. R.;FU;1
11001674;Pannenbecker;Otto;;;;;männlich;Postrat i. R.;FU;1
11001675;Pannhoff;Maria;;;;Dr.;weiblich;Ärztin;CDU;3
11001675;Pannhoff;Maria;;;;Dr.;weiblich;Ärztin;CDU;4
11001676;Parr;Detlef;;;;;männlich;Realschulrektor;FDP;12
11001676;Parr;Detlef;;;;;männlich;Realschulrektor;FDP;14
11001676;Parr;Detlef;;;;;männlich;Realschulrektor;FDP;15
11001676;Parr;Detlef;;;;;männlich;Realschulrektor;FDP;16
11001677;Parzinger;Sepp;;;;;männlich;Maurer, Unternehmer;FU;1
11001677;Parzinger;Sepp;;;;;männlich;Maurer, Unternehmer;FU;1
11001678;Paschek;Wilhelm;;;;;männlich;Lehrer, Landwirt;DPB;1
11001678;Paschek;Wilhelm;;;;;männlich;Lehrer, Landwirt;DPB;1
11001678;Paschek;Wilhelm;;;;;männlich;Lehrer, Landwirt;DPB;1
11001678;Paschek;Wilhelm;;;;;männlich;Lehrer, Landwirt;DPB;1
11001678;Paschek;Wilhelm;;;;;männlich;Lehrer, Landwirt;DPB;1
11001679;Paterna;Peter;;;;;männlich;Lehrer;SPD;8
11001679;Paterna;Peter;;;;;männlich;Lehrer;SPD;9
11001679;Paterna;Peter;;;;;männlich;Lehrer;SPD;10
11001679;Paterna;Peter;;;;;männlich;Lehrer;SPD;11
11001679;Paterna;Peter;;;;;männlich;Lehrer;SPD;12
11001680;Patzig;Uwe;;;;;männlich;Dipl.-Ingenieur;CDU;11
11001680;Patzig;Uwe;;;;;männlich;Dipl.-Ingenieur;CDU;11
11001681;Paul;Ernst;Württemberg;;;;männlich;Journalist;SPD;1
11001681;Paul;Ernst;Württemberg;;;;männlich;Journalist;SPD;2
11001681;Paul;Ernst;Württemberg;;;;männlich;Journalist;SPD;3
11001681;Paul;Ernst;Württemberg;;;;männlich;Journalist;SPD;4
11001681;Paul;Ernst;Württemberg;;;;männlich;Journalist;SPD;5
11001681;Paul;Ernst;;;;;männlich;Journalist;SPD;1
11001681;Paul;Ernst;;;;;männlich;Journalist;SPD;2
11001681;Paul;Ernst;;;;;männlich;Journalist;SPD;3
11001681;Paul;Ernst;;;;;männlich;Journalist;SPD;4
11001681;Paul;Ernst;;;;;männlich;Journalist;SPD;5
11001682;Paul;Hugo;Düsseldorf;;;;männlich;Schlosser;KPD;1
11001683;Pauli;Günter;;;;;männlich;Beigeordneter;SPD;9
11001683;Pauli;Günter;;;;;männlich;Beigeordneter;SPD;10
11001683;Pauli;Günter;;;;;männlich;Beigeordneter;SPD;11
11001684;Pawelczyk;Alfons;;;;;männlich;Oberst;SPD;6
11001684;Pawelczyk;Alfons;;;;;männlich;Oberst;SPD;7
11001684;Pawelczyk;Alfons;;;;;männlich;Oberst;SPD;8
11001684;Pawelczyk;Alfons;;;;;männlich;Oberst;SPD;9
11001685;Paziorek;Peter;;;;Dr.;männlich;Rechtsanwalt, Stadtdirektor , Parl. Staatssekretär;CDU;12
11001685;Paziorek;Peter;;;;Dr.;männlich;Rechtsanwalt, Stadtdirektor , Parl. Staatssekretär;CDU;13
11001685;Paziorek;Peter;;;;Dr.;männlich;Rechtsanwalt, Stadtdirektor , Parl. Staatssekretär;CDU;14
11001685;Paziorek;Peter;;;;Dr.;männlich;Rechtsanwalt, Stadtdirektor , Parl. Staatssekretär;CDU;15
11001685;Paziorek;Peter;;;;Dr.;männlich;Rechtsanwalt, Stadtdirektor , Parl. Staatssekretär;CDU;16
11001686;Peiter;Willi;;;;;männlich;Stadtoberinspektor;SPD;4
11001686;Peiter;Willi;;;;;männlich;Stadtoberinspektor;SPD;5
11001686;Peiter;Willi;;;;;männlich;Stadtoberinspektor;SPD;6
11001686;Peiter;Willi;;;;;männlich;Stadtoberinspektor;SPD;7
11001686;Peiter;Willi;;;;;männlich;Stadtoberinspektor;SPD;8
11001687;Pelster;Georg;;;;;männlich;Arbeitsgerichtsrat;CDU;1
11001687;Pelster;Georg;;;;;männlich;Arbeitsgerichtsrat;CDU;2
11001687;Pelster;Georg;;;;;männlich;Arbeitsgerichtsrat;CDU;3
11001688;Penner;Willfried;;;;Dr.;männlich;Rechtsanwalt;SPD;11
11001688;Penner;Willfried;;;;Dr.;männlich;Rechtsanwalt;SPD;12
11001688;Penner;Willfried;;;;Dr.;männlich;Rechtsanwalt;SPD;13
11001688;Penner;Willfried;;;;Dr.;männlich;Rechtsanwalt;SPD;14
11001688;Penner;Willfried;;;;Dr.;männlich;Rechtsanwalt;SPD;7
11001688;Penner;Willfried;;;;Dr.;männlich;Rechtsanwalt;SPD;8
11001688;Penner;Willfried;;;;Dr.;männlich;Rechtsanwalt;SPD;9
11001688;Penner;Willfried;;;;Dr.;männlich;Rechtsanwalt;SPD;10
11001689;Pensky;Heinz;;;;;männlich;Geschäftsführer;SPD;6
11001689;Pensky;Heinz;;;;;männlich;Geschäftsführer;SPD;7
11001689;Pensky;Heinz;;;;;männlich;Geschäftsführer;SPD;8
11001689;Pensky;Heinz;;;;;männlich;Geschäftsführer;SPD;9
11001690;Pernoll;Ernst;;;;;männlich;Hauptgeschäftsführer;CDU;3
11001691;Pesch;Hans-Wilhelm;;;;;männlich;Geschäftsführer;CDU;10
11001691;Pesch;Hans-Wilhelm;;;;;männlich;Geschäftsführer;CDU;11
11001691;Pesch;Hans-Wilhelm;;;;;männlich;Geschäftsführer;CDU;12
11001691;Pesch;Hans-Wilhelm;;;;;männlich;Geschäftsführer;CDU;13
11001692;Peter;Helwin;;;;;männlich;Gewerkschaftssekretär;SPD;7
11001692;Peter;Helwin;;;;;männlich;Gewerkschaftssekretär;SPD;8
11001693;Peter;Horst;Kassel;;;;männlich;Studiendirektor;SPD;9
11001693;Peter;Horst;Kassel;;;;männlich;Studiendirektor;SPD;10
11001693;Peter;Horst;Kassel;;;;männlich;Studiendirektor;SPD;11
11001693;Peter;Horst;Kassel;;;;männlich;Studiendirektor;SPD;12
11001694;Peter;Luise;;;;;weiblich;Hausfrau;SPD;2
11001695;Peters;Georg;;;;;männlich;Schriftsetzer;SPD;1
11001695;Peters;Georg;;;;;männlich;Schriftsetzer;SPD;2
11001695;Peters;Georg;;;;;männlich;Schriftsetzer;SPD;3
11001695;Peters;Georg;;;;;männlich;Schriftsetzer;SPD;4
11001695;Peters;Georg;;;;;männlich;Schriftsetzer;SPD;5
11001695;Peters;Georg;;;;;männlich;Schriftsetzer;SPD;6
11001695;Peters;Georg;Norden;;;;männlich;Schriftsetzer;SPD;1
11001695;Peters;Georg;Norden;;;;männlich;Schriftsetzer;SPD;2
11001695;Peters;Georg;Norden;;;;männlich;Schriftsetzer;SPD;3
11001695;Peters;Georg;Norden;;;;männlich;Schriftsetzer;SPD;4
11001695;Peters;Georg;Norden;;;;männlich;Schriftsetzer;SPD;5
11001695;Peters;Georg;Norden;;;;männlich;Schriftsetzer;SPD;6
11001696;Peters;Lisa;;;;;weiblich;Meisterin der ländlichen Hauswirtschaft;FDP;12
11001696;Peters;Lisa;;;;;weiblich;Meisterin der ländlichen Hauswirtschaft;FDP;13
11001697;Peters;Walter;Poppenbüll;;;;männlich;Landwirt;FDP;4
11001697;Peters;Walter;Poppenbüll;;;;männlich;Landwirt;FDP;5
11001697;Peters;Walter;Poppenbüll;;;;männlich;Landwirt;FDP;6
11001697;Peters;Walter;Poppenbüll;;;;männlich;Landwirt;FDP;7
11001697;Peters;Walter;Poppenbüll;;;;männlich;Landwirt;FDP;8
11001698;Petersen;Helmut;;;;;männlich;Stadtrat z.Wv., Wirtschaftsjurist;GB/ BHE;2
11001699;Petersen;Peter;;;;;männlich;Selbständiger Marktforscher;CDU;5
11001699;Petersen;Peter;;;;;männlich;Selbständiger Marktforscher;CDU;6
11001699;Petersen;Peter;;;;;männlich;Selbständiger Marktforscher;CDU;8
11001699;Petersen;Peter;;;;;männlich;Selbständiger Marktforscher;CDU;9
11001699;Petersen;Peter;;;;;männlich;Selbständiger Marktforscher;CDU;10
11001699;Petersen;Peter;;;;;männlich;Selbständiger Marktforscher;CDU;11
11001700;Petzold;Ulrich;;;;;männlich;Dipl.-Ingenieur;CDU;12
11001700;Petzold;Ulrich;;;;;männlich;Dipl.-Ingenieur;CDU;13
11001700;Petzold;Ulrich;;;;;männlich;Dipl.-Ingenieur;CDU;15
11001700;Petzold;Ulrich;;;;;männlich;Dipl.-Ingenieur;CDU;16
11001700;Petzold;Ulrich;;;;;männlich;Dipl.-Ingenieur;CDU;17
11001700;Petzold;Ulrich;;;;;männlich;Dipl.-Ingenieur;CDU;18
11001701;Pfaff;Martin;;;;Prof. Dr.;männlich;Universitätsprofessor;SPD;12
11001701;Pfaff;Martin;;;;Prof. Dr.;männlich;Universitätsprofessor;SPD;13
11001701;Pfaff;Martin;;;;Prof. Dr.;männlich;Universitätsprofessor;SPD;14
11001702;Pfeffermann;Gerhard O.;;;;;männlich;Ingenieur;CDU;7
11001702;Pfeffermann;Gerhard O.;;;;;männlich;Ingenieur;CDU;8
11001702;Pfeffermann;Gerhard O.;;;;;männlich;Ingenieur;CDU;9
11001702;Pfeffermann;Gerhard O.;;;;;männlich;Ingenieur;CDU;10
11001702;Pfeffermann;Gerhard O.;;;;;männlich;Ingenieur;CDU;11
11001702;Pfeffermann;Gerhard O.;;;;;männlich;Ingenieur;CDU;12
11001703;Pfeifer;Anton;;;;;männlich;Staatsminister;CDU;6
11001703;Pfeifer;Anton;;;;;männlich;Staatsminister;CDU;7
11001703;Pfeifer;Anton;;;;;männlich;Staatsminister;CDU;8
11001703;Pfeifer;Anton;;;;;männlich;Staatsminister;CDU;9
11001703;Pfeifer;Anton;;;;;männlich;Staatsminister;CDU;10
11001703;Pfeifer;Anton;;;;;männlich;Staatsminister;CDU;11
11001703;Pfeifer;Anton;;;;;männlich;Staatsminister;CDU;12
11001703;Pfeifer;Anton;;;;;männlich;Staatsminister;CDU;13
11001703;Pfeifer;Anton;;;;;männlich;Staatsminister;CDU;14
11001704;Pfeiffer;Angelika;;;;;weiblich;Sozialfürsorgerin;CDU;11
11001704;Pfeiffer;Angelika;;;;;weiblich;Sozialfürsorgerin;CDU;12
